"","variable","glm.eBH","kw.eBH","signif"
"68","t61",0.367767480493533,0.709801776988114,FALSE
"69","t62",0.806003816203094,0.851351158775506,FALSE
"70","t66",0.406624740817213,0.58244450462454,FALSE
"71","t67",0.627267713696039,0.789451310866578,FALSE
"72","t68",0.070711121591634,0.528967755583739,FALSE
"73","t70",0.313637098107911,0.635510125825871,FALSE
"74","t71",0.187788639600314,0.578449755943359,FALSE
"75","t72",0.515120789034883,0.678762141340722,FALSE
"76","t73",0.0552250678524506,0.531852479189302,FALSE
"77","t81",0.444582919719059,0.796047033387173,FALSE
"78","t83",0.11449798153191,0.5780226008452,FALSE
"79","t84",0.436889166985416,0.701074001784747,FALSE
"80","t89",0.16290731017279,0.591042925062345,FALSE
"81","Number.of.Different.HPV.Types",0.0455219656941113,0.794504531208937,FALSE
"82","Med.Duration",3.28898970489603e-07,0.746868166849373,FALSE
"83","Is.the.patient.antiretroviral.naive.",0.501706812612357,0.614867720496538,FALSE
"84","HIV.Clade...Result",0.592824202471183,0.80924894774005,FALSE
"85","Likely.mode.of.HIV.acquisition",0.283776091235441,0.820149461678738,FALSE
"86","Duration.of.HIV.Infection.",8.49941958750967e-12,0.755197911745591,FALSE
"87","CD4.Nadir.",1.00774785782422e-07,0.723251913897894,FALSE
"88","Highest.VL.Ever..",8.46336695872267e-11,0.760952990756761,FALSE
"89","CD4.",0.00209402499671069,0.718136481257199,FALSE
"90","VL..copies.mL..",0.13692270772083,0.320179603550768,FALSE
"91","HCV.Antibody...Result",0.305271517807193,0.784202459366013,FALSE
"92","HCV.PCR...Result",0.535679158270039,0.794295897321734,FALSE
"93","HBV.sAb...Result",0.764637742807984,0.895927950631342,FALSE
"94","HBV.sAg...Result",0.824365572721335,0.83933292122536,FALSE
"95","HBV.cAb...Result",0.758921542817141,0.911067792263198,FALSE
"96","study_arm",0.0153146179942868,0.00125943472262199,TRUE
