"","variable","glm.eBH","kw.eBH","signif"
"74","t71",0.705737049550357,0.628888360400043,FALSE
"75","t72",0.643940650962772,0.651201613552215,FALSE
"76","t73",0.290591438271965,0.311345687669045,FALSE
"77","t81",0.176236510869155,0.385826149386288,FALSE
"78","t83",0.670736552855785,0.535795880693551,FALSE
"79","t84",0.29719528232622,0.392528120324375,FALSE
"80","t89",0.689514440116211,0.433156094398783,FALSE
"81","Number.of.Different.HPV.Types",0.412194491182345,0.572420346563688,FALSE
"82","Med.Duration",0.00937881889760791,0.571037287098199,FALSE
"83","Is.the.patient.antiretroviral.naive.",0.175634978200914,0.312174362430783,FALSE
"84","HIV.Clade...Result",0.385103571326332,0.420910882895259,FALSE
"85","Likely.mode.of.HIV.acquisition",0.659664772115788,0.578125846888592,FALSE
"86","Duration.of.HIV.Infection.",0.00768013219860528,0.534800540620311,FALSE
"87","CD4.Nadir.",0.000181068042361201,0.473439557496643,FALSE
"88","Highest.VL.Ever..",0.0186276756290184,0.582009671847111,FALSE
"89","CD4.",0.00337069125493127,0.632556511108958,FALSE
"90","VL..copies.mL..",0.357407106328527,0.659804372882022,FALSE
"91","HCV.Antibody...Result",0.335869911970639,0.360277830876559,FALSE
"92","HCV.PCR...Result",0.0717136172538406,0.194610403103021,FALSE
"93","HBV.sAb...Result",0.890514929019278,0.90397253403286,FALSE
"94","HBV.sAg...Result",0.599567679124986,0.800231732366565,FALSE
"95","HBV.cAb...Result",0.478003555860133,0.663168549160621,FALSE
"96","study_arm",0.474552773416041,0.359750617594207,FALSE
