"","variable","glm.eBH","kw.eBH","signif"
"43","nugent_score_result",0.297033306666997,0.524440121421736,FALSE
"44","sexpartner",0.338032937285515,0.832588988373978,FALSE
"45","contramethnotactive___1",0.882348015622635,0.897199312813194,FALSE
"46","abnormaldischarge2wk",0.78160902452441,0.867283166154983,FALSE
"47","abnormaldischarge48",0.67823559908926,0.785771031062919,FALSE
"48","abnormalodor2wk",0.543482139406424,0.794553204544718,FALSE
"49","abnormalodor48",0.303012007455011,0.644040709376726,FALSE
"50","irritationdiscomfort2wk",0.864247984231985,0.896686476018065,FALSE
"51","irritationdiscomfort48",0.885761929911467,0.90178490268356,FALSE
"52","vaginalsymptomother2wk",0.486330846533081,0.714809661611087,FALSE
"53","rxdrug",0.702282889511741,0.737020497797157,FALSE
"54","antimicrodrug",0.418249419694767,0.57764673316496,FALSE
"55","vaginalintercourse48hr",0.643853675979407,0.765629831801852,FALSE
"56","t16",0.152267063473148,0.783722496463761,FALSE
"57","t18",0.0167184784655398,0.53841051541985,FALSE
"58","t26",0.13757901382075,0.603382464284654,FALSE
"59","t33",0.12505423894485,0.671137089027147,FALSE
"60","t35",0.823819942711402,0.671961582048265,FALSE
"61","t42",0.156566296378461,0.771238489281728,FALSE
"62","t45",0.0130088265741715,0.536626137936186,FALSE
"63","t51",0.22860101744124,0.678995048238913,FALSE
"64","t52",3.64566664166623e-07,0.635340377589513,FALSE
"65","t53",0.00091786166807001,0.631982688852878,FALSE
"66","t54",0.143310077878909,0.66716016010397,FALSE
"67","t56",0.112459700583874,0.732022988393471,FALSE
"68","t61",0.516273379452578,0.813729464593683,FALSE
"69","t62",0.694640628902921,0.843699296116737,FALSE
"70","t66",0.150448390052047,0.66188015447797,FALSE
"71","t67",0.45377707768003,0.765770864458154,FALSE
"72","t68",0.0101116691718173,0.533769514466049,FALSE
"73","t70",0.269504324970487,0.763593075686934,FALSE
"74","t71",0.00361926547117845,0.659056901145035,FALSE
"75","t72",0.570287020174031,0.654432026364062,FALSE
"76","t73",0.0142637326950189,0.541505193348452,FALSE
"77","t81",0.443502945731914,0.821188585523503,FALSE
"78","t83",0.141479744915311,0.614684157506855,FALSE
"79","t84",0.244896448514918,0.695829662686656,FALSE
"80","t89",0.114146089821223,0.608074103959329,FALSE
"81","Number.of.Different.HPV.Types",0.00651341399759147,0.81834964929281,FALSE
"82","Med.Duration",4.02809961393366e-07,0.763869336085952,FALSE
"83","Is.the.patient.antiretroviral.naive.",0.073763240652183,0.650483628553246,FALSE
"84","HIV.Clade...Result",0.29425327148457,0.854703858419502,FALSE
"85","Likely.mode.of.HIV.acquisition",0.283432244069661,0.849177289892129,FALSE
"86","Duration.of.HIV.Infection.",1.29176907937627e-10,0.770056423378261,FALSE
"87","CD4.Nadir.",1.29964328164304e-09,0.749643566248235,FALSE
"88","Highest.VL.Ever..",3.70159838354609e-10,0.776722269843038,FALSE
"89","CD4.",6.94223518233612e-10,0.727938636125019,FALSE
"90","VL..copies.mL..",7.74516276104817e-06,0.614725027819503,FALSE
"91","HCV.Antibody...Result",0.0248299410939733,0.847023013830456,FALSE
"92","HCV.PCR...Result",0.554176064706103,0.887161229818768,FALSE
"93","HBV.sAb...Result",0.744692831512143,0.916501822400637,FALSE
"94","HBV.sAg...Result",0.80885413818154,0.871726660270264,FALSE
"95","HBV.cAb...Result",0.743970948385742,0.911044456054119,FALSE
"96","study_arm",0.0347417636666789,0.00333707833648113,TRUE
