"","variable","glm.eBH","kw.eBH","signif"
"86","Duration.of.HIV.Infection.",3.5717392631486e-09,0.686546431853364,FALSE
"87","CD4.Nadir.",5.66999835378257e-10,0.619463956418933,FALSE
"88","Highest.VL.Ever..",3.07210880945926e-09,0.692769489625182,FALSE
"89","CD4.",0.00315554198091686,0.694007451776783,FALSE
"90","VL..copies.mL..",0.221645634942928,0.678899713382777,FALSE
"91","HCV.Antibody...Result",0.32748984880092,0.607364637159794,FALSE
"92","HCV.PCR...Result",0.242581709807788,0.386415846150577,FALSE
"93","HBV.sAb...Result",0.734654829757149,0.782102288720766,FALSE
"94","HBV.sAg...Result",0.643460751278838,0.735263791330989,FALSE
"95","HBV.cAb...Result",0.613954078466011,0.681177960061936,FALSE
"96","study_arm",0.200066665068844,0.146244634620295,FALSE
