"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Cellulophaga phage phi13:2",0.510630077303009,0.907666330725516,0.490202398243662,0.879929029827484
"Cellulophaga phage phi14:2",0.488477776270532,0.902964855277823,0.45693227479619,0.858113748989229
"Cellulophaga phage phi18:1",0.50534758579688,0.911436255139972,0.485958703072204,0.876681605038869
"Cellulophaga phage phi39:1",0.515941153915459,0.912863847276179,0.479624007052406,0.869053625554135
"Cellulophaga phage phi46:3",0.457420616685529,0.893667410346868,0.431536521126773,0.848090320437878
"Cellulophaga phage phiST",0.510592103139214,0.914472924921137,0.460013465397758,0.871589262748696
"Cercopithecine herpesvirus 2",0.509828155842894,0.910567660852399,0.498599718609224,0.87842074138188
"Cercopithecine herpesvirus 5",0.465362609991644,0.903156951013165,0.445359071459211,0.862701631214889
"Chimpanzee stool associated circular ssDNA virus",0.455227106645472,0.898487124431502,0.445550128632281,0.856129320220415
"Chlorovirus",0.228731352644723,0.804858462381514,0.209055962371068,0.730481349956677
"Choristoneura biennis entomopoxvirus 'L'",0.468892019283773,0.902479412165074,0.451951183324485,0.867466741322583
"Choristoneura fumiferana DEF multiple nucleopolyhedrovirus",0.486521044087237,0.892895067543839,0.479066575320821,0.862837977991321
"Choristoneura fumiferana multiple nucleopolyhedrovirus",0.491051293553318,0.898739595062756,0.495515763532462,0.870081071458872
"Choristoneura occidentalis alphabaculovirus",0.493156274866576,0.903150811189384,0.47215767730011,0.867762581105643
"Choristoneura rosaceana alphabaculovirus",0.567377396500877,0.926401457463829,0.557349651572654,0.901315446017301
"Choristoneura rosaceana entomopoxvirus 'L'",0.471583054837176,0.90238806173786,0.496424935614408,0.87764453654894
"Chrysodeixis chalcites nucleopolyhedrovirus",0.468875746985868,0.900844254284612,0.461760064386507,0.870169538314185
"Circoviridae",0.511970804751395,0.905926612350254,0.476518066812442,0.866862330800776
"Circoviridae bovine stool/BK/KOR/2011",0.416750303628515,0.893581830086666,0.431185019414204,0.859123011762107
"Citrus vein enation virus",0.491581813160148,0.908350520188962,0.474738573674988,0.878010042755724
"Clostridium phage phiCD211",0.509755367439653,0.915776079668956,0.493762127062731,0.881647736446808
"Clostridium phage phiCDHM19",0.546783385982151,0.920718217775093,0.546300818370617,0.894067156741226
"Clostridium phage phiCP26F",0.492413234286146,0.901139048201963,0.459913575125584,0.857899586909452
"Clostridium phage phiCT19406C",0.515970785589666,0.910754785708657,0.484480848120594,0.873021616097433
"Clostridium phage phiCT453A",0.537408667153285,0.914683158872025,0.53738427625543,0.888416309046097
"Clostridium phage phiCT9441A",0.498882927656754,0.910256429222124,0.508697431127594,0.879117290282026
"Clostridium phage phiCTP1",0.482232512035845,0.898768826560819,0.491346972416881,0.869625066923128
"Coccolithovirus",0.0691838003517973,0.786289776940192,0.0635475872055014,0.700617800669809
"Colobus guereza papillomavirus type 1",0.502674587112938,0.911315392323363,0.485800468108348,0.865140800161947
"Colobus guereza papillomavirus type 2",0.45761175090877,0.894725070893742,0.430274186146084,0.855612859043505
"Colwellia phage 9A",0.443250996485429,0.891401182060579,0.458000801976076,0.856359800601808
"Common chimpanzee papillomavirus 1",0.524259940676437,0.920501272076102,0.508908438686478,0.884335884289217
"Corynebacterium phage BFK20",0.499208542050632,0.911130107381502,0.468734100630974,0.878194951960391
"Corynebacterium phage P1201",0.483529557565673,0.913284501756874,0.541513223251755,0.900089832136543
"Cotesia congregata bracovirus",0.496951874204593,0.911979500912534,0.470449877539474,0.872091972830874
"Coxsackievirus A9",0.466770817112293,0.908029548032217,0.493261938747498,0.890015715530079
"Coxsackievirus B3",0.560288539040139,0.92550950772132,0.514795964822577,0.881355141696466
"Cp220likevirus",0.518341849842347,0.908421725687604,0.495769963364375,0.875289392992
"Cricetid herpesvirus 2",0.511787622209824,0.901692349409993,0.487506318124468,0.86030104493879
"Croceibacter phage P2559Y",0.484010940447746,0.897601349427144,0.466474766076985,0.853429656795421
"Crocidura russula cytomegalovirus 1",0.47244157472462,0.896278732495006,0.467902789594077,0.860159319045511
"Cronobacter phage CR5",0.510345233232492,0.915302091159084,0.572981721551767,0.898463907872508
"Cronobacter phage CR9",0.519826231265263,0.904818268720138,0.48873559436415,0.870180764493802
"Cronobacter phage ESP2949-1",0.470137547511627,0.88770976999701,0.456013382937964,0.849764136479294
"Cronobacter phage S13",0.490003089537107,0.899527754799218,0.464831249748401,0.866923592572703
"Cronobacter phage vB_CsaM_GAP31",0.455050070082309,0.902232531836145,0.438914126677545,0.857377575296096
"Cronobacter phage vB_CsaP_GAP52",0.36294085331975,0.880553814243702,0.34741128436274,0.827973005415411
"Cyanophage P-RSM1",0.495377197668389,0.91137789588364,0.47273633428947,0.873455227946262
"Cyanophage P-RSM6",0.502987555609254,0.907856178952292,0.506959807695537,0.87227833761235
"Cyanophage P-TIM40",0.504769906580409,0.909824594562048,0.485941629854762,0.877105226287558
"Cyanophage S-TIM5",0.5032470408624,0.917476207654469,0.499440404948034,0.882925724936213
"Cynomolgus Epstein-Barr Virus Si-IIA",0.467413303606958,0.900970751897377,0.452612791782054,0.858034254208574
"Cynomolgus Epstein-Barr Virus TsB-B6",0.48391575578334,0.903178133391982,0.482080429958357,0.866096870204195
"Cyprinid herpesvirus 1",0.489530768086826,0.910134397061939,0.472104301597936,0.87680039039731
"Cyprinid herpesvirus 2",0.490083619224416,0.910675874829507,0.463068624504635,0.875901672753483
"Cyprinid herpesvirus 3",0.544690630418544,0.929322905416414,0.527000444576578,0.897335445488544
"Cytomegalovirus",0.530429044462787,0.910585885909123,0.519841588878201,0.87626293068994
"Debaryomyces hansenii virus JB-2008",0.504160661841665,0.913614121992825,0.509042232807656,0.886700336002696
"Deep-sea thermophilic phage D6E",0.445238299406684,0.896859676999356,0.440567798120548,0.858941926729268
"Deerpox virus W-848-83",0.504323463990357,0.911282073294141,0.489015086511421,0.871325760187062
"Delftia phage IME-DE1",0.46353126200202,0.896552526257647,0.458211755009491,0.864799453582845
"Delftia phage RG-2014",0.507566479693116,0.915428777666143,0.480994139575245,0.873488898146032
"Dendrolimus kikuchii nucleopolyhedrovirus",0.534490192362536,0.922622299112701,0.505401169776578,0.886632551964644
"Diadegma semiclausum ichnovirus",0.489463785102483,0.910044781436325,0.492330285770519,0.876139529938201
"Diadromus pulchellus ascovirus 4a",0.539645571488098,0.919680782122113,0.521635433436388,0.883429723738225
"Dromedary stool-associated circular ssDNA virus",0.456507375797112,0.901529427784811,0.459588674041943,0.870027298682297
"dsDNA viruses",0.535618396749893,0.922747294189785,0.556815691344098,0.897776046147419
"Duck adenovirus 2",0.451858049962889,0.901284480355505,0.448378462221073,0.859903988628493
"EBPR siphovirus 1",0.454578800370277,0.904640452552207,0.444266921850324,0.864606333951071
"EBPR siphovirus 5",0.486940776390406,0.909707793079887,0.464534297380416,0.871539871200075
"Echovirus E25",0.484919015386737,0.91630627458056,0.487154686720811,0.881596092006705
"Ectocarpus siliculosus virus 1 (isolate Kaikoura)",0.32473921705984,0.86342192102685,0.241207160245419,0.774528737005384
"Edwardsiella phage MSW-3",0.478437700557378,0.908850869190879,0.467292660151467,0.86621414168052
"Edwardsiella phage PEi21",0.541792231916481,0.915933536933651,0.522856149310648,0.883848037126588
"Elephant endotheliotropic herpesvirus 1A",0.462815476697702,0.901801344688572,0.434457808991336,0.861279178348725
"Elephant endotheliotropic herpesvirus 2",0.531274511609963,0.914260725270355,0.495714054967747,0.876290688393439
"Elephant endotheliotropic herpesvirus 5",0.464295374860615,0.897378517407153,0.447310843757698,0.858888071172921
"Elephant endotheliotropic herpesvirus 6",0.478258686785191,0.907472848745983,0.496993781478731,0.883698132431919
"Elephantid herpesvirus 1",0.439572292182383,0.900007151989121,0.431690497145617,0.859556134510337
"Emiliania huxleyi virus 145",0.210645501550111,0.845303074703702,0.243562265819357,0.792716768435811
"Emiliania huxleyi virus 156",0.508374513731665,0.921800634562094,0.474193802095333,0.879691546588718
"Emiliania huxleyi virus 164",0.56248973274034,0.919635978760429,0.515618023615267,0.885700761940078
"Emiliania huxleyi virus 18",0.452280358361337,0.89029696758285,0.434384987754614,0.849687890702663
"Emiliania huxleyi virus 203",0.514768889977604,0.919407007311395,0.50331070112853,0.885938113077903
"Emiliania huxleyi virus 208",0.46878745548347,0.90806124200625,0.446884965997231,0.867125538718504
"Emiliania huxleyi virus 84",0.473512342160115,0.900778756976082,0.43554732661648,0.85582775510423
"Emiliania huxleyi virus 88",0.484061538205962,0.898838621770451,0.480773190704861,0.861808984253492
"Emiliania huxleyi virus 99B1",0.450198934545755,0.890095034817424,0.429041199220345,0.848064880544904
"Emiliania huxleyi virus PS401",0.195844467346827,0.813762863441015,0.192064032092396,0.741292234538443
"Enhydra lutris papillomavirus 1",0.492916229285151,0.902731655059564,0.468134422773805,0.864049108201241
"Enterobacter phage Enc34",0.538064738720624,0.921612337126139,0.529293543665097,0.895657727799447
"Enterobacteria phage CUS-3",0.460748592918157,0.896564541239997,0.452533079598747,0.863015167675197
"Enterobacteria phage HK544",0.496941723638081,0.907755697742158,0.466642837399433,0.862890307250218
"Enterobacteria phage JS10",0.493688531943722,0.907789643174345,0.482537336635635,0.870351736605705
"Enterobacteria phage phi92",0.534164907363838,0.916158302645803,0.515947923464122,0.882846067502319
"Enterobacteria phage phiEcoM-GJ1",0.468609203610431,0.898418924991195,0.42498656710362,0.849648171864264
"Enterobacteria phage phiJLA23",0.487418427087353,0.907240187343884,0.489146277107265,0.874983865723317
"Enterobacteria phage phiR73",0.512404197896221,0.910229016578988,0.474343090340944,0.870768798911178
"Enterococcus phage ECP3",0.517656754375901,0.917165265528476,0.495826357752225,0.875867841013127
"Enterococcus phage EFDG1",0.51766168711099,0.918853733253028,0.468213015584033,0.872675144479262
"Enterococcus phage EFLK1",0.364447625936857,0.876394679067589,0.416595617421299,0.844376806772385
"Enterococcus phage IME-EFm1",0.519897251674608,0.916207810474268,0.529759782017615,0.888436903796073
"Enterococcus phage vB_Efae230P-4",0.534619964349785,0.918609565211027,0.516615381886854,0.887869309668322
"Enterovirus",0.483651209705119,0.916454539458757,0.702606415377976,0.942238773584559
"Enterovirus B",0.306724742649343,0.864688659066524,0.392440664510222,0.861551783384361
"Environmental Halophage eHP-10",0.469805602957811,0.906105599112071,0.480459795755257,0.87623890237728
"Environmental Halophage eHP-11",0.437544322587809,0.886464098388489,0.424043254647788,0.844282037130781
"Environmental Halophage eHP-35",0.50959774441689,0.910127055777875,0.475040482837953,0.87175486567497
"Environmental Halophage eHP-40",0.494427304734323,0.9083418635008,0.498386688723449,0.883539786633161
"environmental samples",0.500300454879268,0.908569810541429,0.48997923680825,0.879373005955681
"Epinotia aporema granulovirus",0.525776866405131,0.913671995565323,0.528306870825035,0.884381914503545
"Epstein-barr virus strain ag876",0.306672675512545,0.869022147683619,0.37616997468901,0.831783708726293
"Eptesicus serotinus papillomavirus type 3",0.456543219192983,0.905278539260842,0.437413626135587,0.862138165333958
"Equid herpesvirus 2",0.495262380724697,0.904091862605961,0.494346116711805,0.868914006846625
"Equid herpesvirus 5",0.475642565413532,0.908500028123163,0.47129451338293,0.870067648075383
"Equine adenovirus 1",0.470000576900867,0.905597361674312,0.462652612797632,0.872511338040066
"Equus ferus caballus papillomavirus type 5",0.534039906118329,0.909058088754472,0.521156510046699,0.870979580185257
"Erwinia phage Ea35-70",0.478608406977319,0.902512038154806,0.453428564433319,0.860032890935742
"Erwinia phage GR-2012",0.517073744713799,0.915561818289108,0.531388362101457,0.890105451006741
"Erwinia phage phiEt88",0.509126049473323,0.903800287385353,0.488130737956513,0.867621643536541
"Erwinia phage vB_EamP-S6",0.455165549139996,0.898794771434647,0.428878635909859,0.853717247278481
"Escherichia phage ECML-117",0.501513622673598,0.914641270554951,0.485048053062941,0.876316031040353
"Escherichia phage HK639",0.509431796204652,0.915639627466413,0.470162641573058,0.873126849101385
"Escherichia phage P694",0.53608377138841,0.921357271942038,0.496825132039402,0.88097566077085
"Escherichia phage phAPEC8",0.534744927223992,0.915061374649876,0.524280932954067,0.885713093384384
"Escherichia phage Pollock",0.487408846398848,0.898137930809245,0.481198248600125,0.870579951678577
"Escherichia phage vB_EcoM-ep3",0.496108989237628,0.911630400826892,0.479424111370011,0.876327845914338
"Euproctis pseudoconspersa nucleopolyhedrovirus",0.499358632058947,0.909910778807169,0.498599039876321,0.875227948098411
"Faeces associated gemycircularvirus 5",0.499742849223882,0.907275024010064,0.474404129371395,0.87667446756039
"Falconid herpesvirus 1",0.515736899638511,0.913921040223437,0.480705360360577,0.87474318075894
"Feline sarcoma virus (STRAIN GARDNER-RASHEED)",0.478182389263829,0.901747850049794,0.477548830589907,0.874802080703981
"Flavobacterium phage 6H",0.508243599797399,0.90996204135793,0.500376271146508,0.875330798132709
"Flavobacterium phage FCL-2",0.514849005926603,0.912864032183223,0.500905293446222,0.877175854111232
"Fowl aviadenovirus 8",0.525615345344894,0.913853690810357,0.508049981780591,0.883599355995499
"Fowlpox virus strain NVSL",0.473262432858658,0.898126617329544,0.472597338240699,0.866889451055911
"Furovirus",0.492212728425049,0.906692369284335,0.4909568305579,0.866004081545317
"Fusobacterium phage Funu2",0.529737417696995,0.921602586251033,0.519206053910669,0.891992866429837
"Gammaherpesvirinae",0.513283772864701,0.909576086177363,0.522314536529531,0.877310310344706
"Gammapapillomavirus",0.506281516000781,0.906277015655292,0.492655142702305,0.87206622770629
"Gammapapillomavirus 1",0.50915528056565,0.916203192229476,0.505884420552665,0.888037405829459
"Geobacillus phage GBK2",0.461839436255634,0.897001732366893,0.467308267755686,0.865717342959052
"Geobacillus virus E2",0.542209890042753,0.925246871554939,0.556418687012244,0.901878948390063
"Glossina pallidipes salivary gland hypertrophy virus",0.473456428645674,0.905706787642174,0.442950640278647,0.863629118866789
"Glypta fumiferanae ichnovirus",0.0979437495262084,0.803356000879163,0.194649623061122,0.802565750576277
"Gordonia phage Gsput1",0.464744424345927,0.887291504048377,0.437979022525866,0.846568342452923
"Gordonia phage GTE2",0.516974961577334,0.918835293299698,0.555692173499922,0.895889508096211
"Grapevine fleck virus",0.492888322982105,0.908817389032998,0.469763487837323,0.860574783769009
"Grapevine fleck virus isolate MT48",0.486399687374468,0.907735093093946,0.473876510816338,0.873391745665548
"Haemophilus phage Aaphi23",0.490050789040771,0.908027642483446,0.476390260190509,0.874523107614067
"Halovirus HCTV-1",0.489930466938094,0.901564830371079,0.47740192117912,0.864958141465761
"Halovirus HRTV-8",0.49383716102026,0.910468901977813,0.453595713230414,0.863927082408512
"Haloviruses",0.457290212964072,0.892853917341113,0.450420645999945,0.852460030899867
"Helicoverpa zea nudivirus 2",0.514605301920345,0.912669099695447,0.478925477297892,0.869432875470579
"Heliothis virescens ascovirus 3g",0.504779516588793,0.908605900042329,0.479366414806399,0.873337960922698
"Heliothis zea nudivirus",0.436028633836531,0.897163610273214,0.43762264269567,0.862183865125877
"Hemileuca sp. nucleopolyhedrovirus",0.553862063677815,0.91234247022314,0.541258223715596,0.884720230904138
"Hepatitis B virus",0.46173742013721,0.899179568938006,0.490792750147859,0.867998115037426
"Hepatitis C virus",0.479294510133545,0.896943320893443,0.441225126571741,0.852737411449924
"Hepatitis E virus",0.47234587163867,0.898091051363451,0.457096255689072,0.860402249627586
"Herpesviridae",0.538688261039268,0.920916756314007,0.526780370296886,0.893501541709324
"Herpesvirus saimiri (strain 484-77)",0.461276447006933,0.902807564720836,0.464203827439103,0.867962434700759
"Human adenovirus 15",0.492946434033878,0.907271310842652,0.473923731401607,0.871141440605833
