"","Var1","Vogue1A.01.52","Vogue1A.01.59","Vogue1A.01.61","Vogue1A.01.62","Vogue1A.01.64","Vogue1A.01.65","Vogue1A.01.68","Vogue1A.01.69","Vogue1A.01.70","Vogue1A.01.71","Vogue1A.01.74","Vogue1A.01.75","Vogue1A.01.76","Vogue1A.01.77","Vogue1A.01.78","Vogue1A.01.81","Vogue1A.01.84","Vogue1A.01.85","Vogue1A.01.92","Vogue1A.01.101","Vogue1A.01.106","Vogue1B.01.01","Vogue1B.01.03","Vogue1B.01.04","Vogue1B.01.05","Vogue1B.01.06","Vogue1B.01.08","Vogue1B.01.09","Vogue1B.01.11","Vogue1B.01.12","Vogue1B.01.13","Vogue1B.01.15","Vogue1B.01.17","Vogue1B.01.21","Vogue1B.01.26","Vogue1B.01.27","Vogue1B.01.32","Vogue1B.01.34","Vogue1B.01.36","Vogue1B.01.37","Vogue1B.01.38","Vogue1B.01.40","Vogue1B.01.43","Vogue1B.01.48","Vogue1B.01.51","Vogue1B.01.52","Vogue1B2.01.06","Vogue1B2.01.07","Vogue1B2.01.08","Vogue1B2.01.09","Vogue1B2.01.10","Vogue1B2.01.11","Vogue1B2.01.12","Vogue1B2.01.15"
"16",1349409,1,0,3,0,1,1,1,1,1,0,1,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,36,0,1,1,0,0,0,0,3,0,1,0,2,21,1,0,4,2,0,0,0,0,0,0,2,1,0
"17",136966,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18",1450746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19",1518022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,723,0,0,0,0,1,0,0,0,4,0,0,1,129,0,0,3,0,219,0,26,0,0,0,0,0,0,4,0,0,1,0,0
"20",1636270,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"21",1636271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"22",31552,1,0,7,6,5,3,6,9,3,2,5,3,4,4,5,6,5,2,10,1,3,2,5,2,5,1,7,5,3,4,25,3,10,98,28,45,6,6,3,25,34,101,117650,10,1,0,35,3,4,4,44,1,1,1
"23",329157,1,1,3,3,1,1,1,3,0,0,1,2,85,0,7,2,1,0,3,1,4,0,1,0,2,3,1,1,2,0,1,1,0,2,0,1,41,1,27,85,2,3,7,0,0,1,7,0,1,16,0,1,0,0
"24",333767,1,1,3,2,0,2,1,4,2,3,2,0,4,11,295,4,3,5,4,6,2,1,9,1,1,4,1,29,8,1,0,4,6,106,59,9,3,29043,0,7,10,5,2208,4,0,1,0,8,4,5,3,0,0,2
"25",333769,1,0,3206,2,0,0,1,1,1,0,0,2,0,11,2,0,0,1,1,1,0,1,0,2,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,4,1,1,1675,1,0,0,0,0,0,1,3,0,0,0
"26",333772,1,1,0,3,2,3,0,0,2,10,4,2,0,15,40641,1,2,0,0,1,0,1,0,0,1,0,3,15638,5,3,2,0,1,2,2,2,0,13,7,0,9,7,9032,0,2,0,1,0,0,2,6,2,0,2
"27",36352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",37120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,75,845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",389214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",396034,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
"31",399781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",44088,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"33",445684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"34",490711,1,0,3,4,1,0,4,3,0,4,1,1,4,2,1,2,5,1,2,6,0,1,5,0,0,2,3,0,0,14,0,0,1,1,3,2,0,1,0,3,3,1,0,2,3,0,1,1,0,0,1,0,0,0
"35",578234,1,0,43,7,0,0,0,0,35,0,2,0,1,0,3,0,0,0,56,0,2,0,9,0,40,0,0,0,1,0,0,0,0,24,1332,3,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0
"36",626962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",664732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",693272,1,1,0,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,0,12,0,0,0,1,1,0,0,0,6,0,0,0,1,1,1,1,0,0,10,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0
"39",754068,1,1,4,0,3,1,2,0,1,1,3,0,2,0,0,1,2,2,0,2,2,0,0,0,0,3,0,0,0,1,3,0,0,1,0,1,0,1,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,1
"40",857312,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,1,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0
"41",936059,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
"42",93678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,59,11,0,0,1,0,0,0,0,0,0,0,0,0
"43",10239,2,1,3,2,2,0,0,0,1,2,3,3,706,0,1,0,1,4,10,0,1,12,56,0,9,45,133,0,34,21,28,14,1,4,8,0,263,30,2632,446,12,0,0,0,36,0,44,0,1,0,0,1,153,2
"44",10449,2,0,1,0,1,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,3,5,1,0,0,0,1,3,0,0,0,0,0,1,0
"45",10568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",10590,2,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,441,0,1,0,0,699,0,0,0,0,0,1,7,2,1542,1,0,0,16,0,0,0,1,0,0,0
"47",1194091,2,0,1,1,5,2,1,3,2,1,2,0,1,4,0,1,6,1,2,0,0,0,7,1,1,2,1,0,4,1,0,2,2,0,1,4,0,5,1,1,6,0,0,4,1,1,0,1,0,0,1,0,7,1
"48",120686,2,0,1,5,1,6,1,8,0,4,4,4,2,2,5,1,5,1,1,4,1,1,2,2,0,5,0,0,3,0,0,3,7,4,2,2,6,5,1,5,66658,1,1,6,3,0,3,4,3,1,2,1,5,4
"49",1278254,2,0,0,4,0,2,1,0,0,0,0,0,6,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"50",1398177,2,0,2,1,1,1,2,3,1,2,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,1,2,0,8,0,0,2,0,0,0,2,2,0,1,8,0,0
"51",146015,2,0,0,2,2,2,1,3,0,2,2,2,0,4,0,3,1,0,2,2,2,3,3,0,1,1,1,0,0,1,0,0,7,0,1,5,0,1,0,0,7,1,0,3,0,0,0,3,4,0,4,8,1,0
"52",187397,2,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"53",251749,2,0,11,3,9,3,2,6,1,1,3,2,6,2,1,51,5,1,9,6,5,3,6,2,4,9,2,0,5,8,0,0,3,3,0,10,0,1,4,1,5,0,1,13,0,3,1,0,3,0,3,2,3,1
"54",333763,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,67,0,0,0,0,0,1,6079,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"55",755273,2,0,2,0,2,1,0,3,1,0,1,1,4,0,0,0,0,0,0,4,3,0,1,1,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,1,0,2,0,1,0
"56",10509,3,3,8,13,6,3,5,5,4,4,4,2,80,4,0,3,7,1,3,1,3,0,2,0,4,1,2,1,0,1,4,0,2,1,1,5,2,0,15,0,4,1,1,4,2,0,4,59,2,2,4,0,0,1
"57",1278246,3,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,17,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0
"58",1567014,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0
"59",1605721,3,1,0,1,1,0,0,3,0,1,0,1,0,1,0,1,1,0,1,2,1,0,0,0,0,14,0,0,0,0,0,1,1,0,1,2,0,1,0,42,1,1,3,2,3,0,1,1,0,1,0,3,0,1
"60",1640885,3,0,0,0,0,0,3,4,2,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"61",173087,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"62",322019,3,0,3,1,7,2,3,2,0,3,3,3,0,0,1,1,5,1,1,2,2,0,4,0,0,9,2,0,0,3,0,0,9,1,1,5,19,4,0,2,4,1,0,20,0,0,1,1,1,0,0,5,3,0
"63",334211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",988656,3,1,3,1,2,0,0,0,0,2,0,2,20,1,0,3,0,0,21,2,4,2,0,0,0,4,2,0,0,6,0,1,0,1,0,0,3,2,1,10,1,0,10,0,0,9,8,0,1,2,0,0,0,1
"65",1206110,4,0,45,0,0,0,0,0,35,0,3,2,1,1,0,0,0,38,43,0,0,13,0,0,46,0,0,0,0,0,0,0,0,0,0,14,0,49,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2,10
"66",38018,4,32,0,1,0,0,0,0,0,3,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,10,4,0,56,0,0,0,0,71,2,0,3,61,0,0,0,5,0,0,0,0,0,0,0
"67",44028,4,0,8,4,9,7,2,7,2,5,4,6,6,9,2027,3,5,1,5,3,5,8,6,1,9,3,2196,3,2,2,0,3,12,118803,805,3,6,12,2,9,8,32,6,8,1,12,1593,1,2,5,8,7,0,3
"68",1235314,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"69",130310,5,3,52,17,4,12,10,16,3,12,14,3,11,3,5,6,3,4,4,4,6,5,5,4,8,6,9,5,8,5,0,9,4,7,11,5,17,6,0,6,7,5,5,11,1,1,4,672,4,1,8,6,2,18
"70",1421422,5,1,3,6,1,2,2,2,3,1,6,3,30,2,0,8,15,1,3,3,4,1,5,0,2,49,1,0,0,4,5,0,3,0,0,7,0,6,17,1,13,1,1,11,2,110,0,3,2,0,1,3,39,0
"71",265522,5,0,2,0,3,2,0,2,0,0,1,0,0,2,0,0,3,0,1,5,4,0,1,0,0,0,2,0,0,0,0,0,3,0,0,5,0,2,2,1,12,0,0,0,0,0,0,0,3,0,2,6,0,0
"72",333754,5,1,7,6,9,0,7,5,7,4,5,3,4,1,47,2,2,1,9,2,3,3,7,1,4,0,21,14,3,1,12,8,8,752,1861,22,4,3,1,7,17,55,63771,2,1,0,15,2,1,2,17,5,0,1
"73",764561,5,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170,0,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"74",104664,6,1,3,1,3,1,3,1,1,0,1,1,22,2,3,3,5,0,1,2,1,0,4,0,0,19,5,0,0,1,1,0,3,0,0,4,0,5,6,9,5,0,0,2,2,26,0,1,2,0,1,1,2,0
"75",333770,6,0,11,9,5,10,3,6,6,5,9,6,3,8,4,13,6,2,17,5,5,3,7,1,5,6,4,7,167,5,26,7,20,47,23,53,12,26,5,24,144,138,177684,12,2,0,1,0,11,6,55,9,1,4
"76",337050,6,0,4,5,4,3,1,4,2,4,5,3,0,13,1,1,2,0,3,7,0,6,2,5,4,3,1,2,3,0,4,3,6,72249,6,4,2,5,1,5,2,18,6,3,2,5,6385,2,7,1,2,2,0,3
"77",35270,6,1,9,1,3,5,6,4,3,4,1,1,9,2,1,3,8,0,4,6,5,1,5,0,2,13,1,0,2,3,0,0,2,1,0,12,0,3,1,3,6,0,2,4,0,2,0,1,2,0,1,1,1,3
"78",68887,6,1,0,1,17,25,1,5,0,1,0,0,1,0,0,218,0,0,0,0,0,1,0,0,0,22,0,0,34,4,1,0,0,12,18,0,0,21,6,0,0,19,0,30,16,0,0,0,0,0,0,0,0,0
"79",764030,6,2,3,10,10,8,3,0,4,8,6,4,105,5,0,7,6,0,8,12,1,0,3,0,8,40,8,0,4,2,4,0,7,1,0,5,4,13,7,3,12,2,0,13,0,98,0,0,2,0,1,2,21,1
"80",82830,6,0,15,5,10,0,7,0,1,9,0,1,10,2,0,1,5,0,0,2,3,0,8,0,3,9,5,0,0,8,1,0,6,0,0,4,0,3,6,0,5,1,3,1,0,6,0,2,1,0,0,1,2,0
"81",1285382,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"82",10375,8,1,20,10,8,39,11,19,5,25,11,7,11,19,11,4,8,8,3,6,11,130,12,155264,12,16,12,11,200,12,234,17,8,18,405,19,3,11,0,16,8,3,8,14,6,0,4,25,4,6,13,8,1,7
"83",1472717,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",186617,8,8,1,0,0,2,0,0,0,0,1,0,2,0,0,6,1,0,1,1,1,6,1,0,0,2,1,18,12,1,0,3,0,28,4780,3,0,4,0,0,0,0,9,1,11,0,1,0,0,0,0,0,0,0
"85",10596,9,2,22,15,17,14,6,23,10,19,9,6,8,10,8,6,15,3,10,16,7,13,6,9,8,11,9,6,5,8,33,12,16,299192,23,9,9,17,12,20,15,64,16,22,4,20,26275,8,9,16,8,9,3,5
"86",1421421,9,1,5,8,8,1,4,3,5,10,5,3,4,2,24,0,5,0,0,3,7,8,9,2,8,4,2,0,36,3,0,1,1,0,0,12,0,7,1,0,5,0,0,6,2,0,0,1,3,0,3,2,8,0
"87",334210,9,0,20,11,20,12,10,20,11,13,18,3,7,33,4409,13,5,3,12,11,9,7,12,7,10,19,114,6,26,5,7,38,25,63,18,135,24,346351,1645,44,49,20,11051,35,10,0,6,59,8,28,22,14,3,10
"88",338323,9,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",565537,9,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",1349410,10,1,7,5,18,13,9,13,3,11,15,8,2,6,1,33,20,2,8,14,7,3,15,3,3,12,7,0,3,8,5,16,17,6,0,18,0,10,5,10,143,16,0,28,1,0,1,12,15,1,13,24,3,1
"91",1610831,10,11,9,6,13,6,6,12,3,7,3,8,16,11,4,4,25,1,8,16,10,5,4,1,6,22,1,0,2,2,0,0,12,4,1,7,0,13,6,3,24,1,1,26,1,1,1,2,8,1,4,5,1,0
"92",10585,11,0,11,13,10,7,11,13,4,11,5,81,9,14,11,26,58,133,184099,18,5,9,10,5,17,6,4,10,6,8,13,12,10,6,6,10,4,6,0,7,5,7,29,10,3,0,6,3,3,3,7,13,1,8
"93",363555,12,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,8,0,1,0,0,1,118,0,0,0,231,0,0,0,0,8,0,0,1,0,0,19,11,37,0,0,0,27,0,0,5,0,2,15,0,1,331,0
"94",196894,13,1,12,4,2,0,5,2,0,2,63,2,20,1,2,4,3,7,10,3,1,384,289,0,99,314,361,12,211,163,326,39,3,81,637,9,1963,128,7251,2952,103,292,34,1,5,0,156,2,37,0,1,1,51,0
"95",333757,13,0,0,0,0,0,0,0,0,0,235,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
"96",10370,15,2,14,7,27,12,9,32,7,10,13,7,3,10,1,10,30,1,8,20,12,2,24,1,9,17,4,0,0,5,0,1,28,6,0,24,1,8,11,2,111,2,2,24,2,0,1,13,26,0,9,29,11,1
"97",496874,15,7,0,1,0,0,0,0,6,0,2,0,237,0,0,0,1,57,8,0,0,15,22,0,0,0,0,0,15,2,0,0,1,69,3034,4,0,3,0,0,1,2,35,0,0,0,5,0,3,0,0,0,1,0
"98",1484958,17,0,14,10,12,12,4,9,4,13,12,7,7,15,103,13,14,3,26,12,11,3,14,4,15,7,9,10,131,6,35,4,24,16,25,62,14,71,9,32,167,151,172568,14,6,1,7,8,5,10,64,8,4,8
"99",915425,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",419435,24,3,19,6,22,12,15,24,2,14,19,5,1,8,2,43,28,4,16,27,12,4,10,0,12,3,4,0,5,8,34,1,48,12,1,25,0,11,5,5,1395,5,3,15,0,0,0,20,33,0,34,47,2,5
"101",10376,28,4,44,53,29,180,35,48,24,44,37,53,22,39,21,20,25,14,34,26,42,710,52,913301,44,76,51,58,790,47,1607,104,31,46,2218,78,15,39,0,25,29,23,34,32,24,1,25,127,24,22,34,38,6,16
"102",139871,35,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,23,7,0,0,0,1,732,0,2,0,501,0,0,0,1,10,0,0,0,0,0,30,114,0,0,0,0,3,0,4,23,0,0,0,0,0,407,3
"103",1128131,38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,0,0
"104",10618,44,0,11,2443,9,10,8,11,6,5,4,5,4,7,1,3,2,2,4,4,4,5,5,4,6,7,4,6,5,5,10,2,4,81353,14,5,4,16,2,7,4,15,45,8,4,5,13041,10,3,2,5,5,1,5
"105",202252,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0
"106",346673,57,12,75,85,63,48,23,52,47,42,49,56,139,18,16,42,80,7,41,59,39,16,61,56,49,173,44,0,19,48,26,4,34,9,7,62,32,45,62,64,96,8,3,109,7,47,10,16,35,0,23,15,75,8
"107",1,60,26,137,62,42,3,8,15,337,29,151,76,607,10,15,38,32,14742,446,5,13,347,1232,1,146,58,451,57,252,975,102,1192,8,838,3207,83,39,206,6882,2155,43,366,418,110,936,954,5318,1,38,107,5,2,1801,12
"108",151340,62,1,1081,1016,47,27,53,37,25,30,182,58,18,643,12287,37,48,94,100605,31,35,229,301,20,17,30,1457,2094,489,1261,48,32,44,171965,449,80,32,74240,728,53,73876,120,101030,62,18,17,16539,28,16,21,53,38,13,11
"109",202250,64,3,56,64,46,70,51,59,60,188,38,46,51,91,1025624,47,49,35,43,52,29,21,46,27,31,37,109,137,23,17,4,31,68,23,55,47,28,127,59,47,47,26,2897,42,27,0,25,40,30,18,112,37,3,18
"110",372443,78,23,120,117,81,78,42,97,47,60,59,73,211,37,23,142,112,11,43,66,72,16,92,11,67,225,33,1,21,57,24,1,67,8,5,103,17,96,97,303,161,10,5,163,5,73,4,23,54,2,42,17,110,16
"111",755272,103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
