"","variable","glm.eBH","kw.eBH","signif"
"33","condoms.48h",0.844169349683791,0.770253092338653,FALSE
"34","Pregnancy.cat",0.531501709426296,0.48527790520092,FALSE
"35","Feminine.products",0.691478835242775,0.630346044799972,FALSE
"36","Feminine.products.48hrs",0.747042060901231,0.788373686888432,FALSE
"37","Tampon.Use.cat",0.293678697815505,0.47031187691293,FALSE
"38","days.since.LMP",5.84120755098619e-07,0.690678910836499,FALSE
"39","Tampon.use.1mth",0.447703430262918,0.573518604897798,FALSE
"40","smoking.current",0.650274639937151,0.331755955543318,FALSE
"41","druguse",0.67588346687713,0.675279906373923,FALSE
"42","substanceuse",0.324836459729124,0.490806443261093,FALSE
"43","nugent_score_result",0.231446517517262,0.639205997375609,FALSE
"44","sexpartner",0.666482235584839,0.83563656330364,FALSE
"45","contramethnotactive___1",0.77817487992306,0.880224861657637,FALSE
"46","abnormaldischarge2wk",0.643689197186426,0.907186081489035,FALSE
"47","abnormaldischarge48",0.296376749388825,0.337142232189544,FALSE
"48","abnormalodor2wk",0.483761308480715,0.586863452206979,FALSE
"49","abnormalodor48",0.164603479611133,0.223570971715957,FALSE
"50","irritationdiscomfort2wk",0.732148144367628,0.808491973058648,FALSE
"51","irritationdiscomfort48",0.737282555632193,0.832015329494545,FALSE
"52","vaginalsymptomother2wk",0.64667152806915,0.523531154176139,FALSE
"53","rxdrug",0.391463844962817,0.343513079090895,FALSE
"54","antimicrodrug",0.30371559810484,0.425971905635448,FALSE
"55","vaginalintercourse48hr",0.809050695731154,0.807538631768749,FALSE
"56","t16",0.14277776021843,0.495560715494226,FALSE
"57","t18",0.362293928042748,0.502336345111483,FALSE
"58","t26",0.131499725905805,0.515830110173586,FALSE
"59","t33",0.208078964915882,0.413392188713516,FALSE
"60","t35",0.666664361243793,0.547068721017811,FALSE
"61","t42",0.832956642892309,0.745752678427101,FALSE
"62","t45",0.388746017702141,0.52110157793603,FALSE
"63","t51",0.41122629622872,0.423454780327755,FALSE
"64","t52",3.99390484972048e-08,0.456175899661179,FALSE
"65","t53",4.01565665308982e-05,0.461933740050028,FALSE
"66","t54",0.216518974246927,0.397469562923711,FALSE
"67","t56",0.30193890330872,0.567226893584446,FALSE
"68","t61",0.391931650810859,0.384986958293792,FALSE
"69","t62",0.831473488578836,0.877327302351011,FALSE
"70","t66",0.44664300466725,0.404179523998308,FALSE
"71","t67",0.868800746020387,0.658318459914518,FALSE
"72","t68",0.403075398481142,0.506718167862352,FALSE
"73","t70",0.214444336319853,0.383698103104443,FALSE
"74","t71",0.255385749816896,0.652252500271426,FALSE
"75","t72",0.11290342939913,0.419319318544172,FALSE
"76","t73",0.341200261608198,0.507670882553556,FALSE
"77","t81",0.366111584016761,0.712282630320074,FALSE
"78","t83",0.0476633131167123,0.486557545199361,FALSE
"79","t84",0.644166686664724,0.821312399369577,FALSE
"80","t89",0.114866364220737,0.509788024996288,FALSE
"81","Number.of.Different.HPV.Types",0.0468953757336756,0.801224638976619,FALSE
"82","Med.Duration",7.15754685971945e-07,0.639788602606244,FALSE
"83","Is.the.patient.antiretroviral.naive.",0.327478313222923,0.477263942191923,FALSE
"84","HIV.Clade...Result",0.598520259301585,0.766029448133152,FALSE
"85","Likely.mode.of.HIV.acquisition",0.361572509173077,0.73681175146921,FALSE
"86","Duration.of.HIV.Infection.",7.36496531219612e-09,0.660654558773391,FALSE
"87","CD4.Nadir.",4.02740603084667e-08,0.711545013521275,FALSE
"88","Highest.VL.Ever..",1.09538090763159e-08,0.658468036186881,FALSE
"89","CD4.",7.13493510617137e-07,0.708035228465221,FALSE
"90","VL..copies.mL..",0.000209258459522578,0.619016187845306,FALSE
"91","HCV.Antibody...Result",0.362046412573547,0.800380657253127,FALSE
"92","HCV.PCR...Result",0.290236046311432,0.537629783154166,FALSE
"93","HBV.sAb...Result",0.515612768333314,0.60521527092248,FALSE
"94","HBV.sAg...Result",0.640735808426963,0.777308199596808,FALSE
"95","HBV.cAb...Result",0.595411155361036,0.52965931020422,FALSE
"96","study_arm",0.176159767650474,0.166130301858113,FALSE
